Total_Stops,Day_of_Journey,Month_of_Journey,Flight_Duration,Airline,Source,Destination,Additional_Info
2.0,15.0,6.0,0.32464761450586366,4.0,2.0,1.0,5.0
1.0,3.0,6.0,0.314310273948334,4.0,2.0,1.0,7.0
1.0,6.0,6.0,0.11790080335527017,0.0,3.0,0.0,7.0
0.0,24.0,3.0,-1.0398813390880535,8.0,3.0,0.0,6.0
1.0,24.0,6.0,-0.3576168622910949,6.0,2.0,1.0,7.0
1.0,21.0,3.0,0.05587676001009212,7.0,2.0,1.0,7.0
1.0,9.0,4.0,0.32464761450586366,3.0,2.0,1.0,7.0
1.0,12.0,6.0,0.3763343172935121,6.0,2.0,1.0,7.0
2.0,21.0,5.0,1.2446709241260048,1.0,3.0,0.0,7.0
1.0,18.0,5.0,-0.026821964450145282,1.0,2.0,1.0,7.0
2.0,15.0,3.0,2.009634125383201,1.0,0.0,5.0,7.0
0.0,15.0,5.0,-0.9778572957428754,4.0,0.0,2.0,5.0
2.0,24.0,6.0,0.9862374101877629,4.0,2.0,1.0,7.0
1.0,9.0,3.0,0.045539419452562444,1.0,2.0,1.0,7.0
0.0,1.0,3.0,-1.0192066579729941,3.0,3.0,0.0,7.0
1.0,27.0,5.0,1.1516348591082377,4.0,2.0,1.0,7.0
2.0,9.0,5.0,0.5313944256564572,4.0,2.0,1.0,5.0
1.0,6.0,3.0,1.8649113575777854,10.0,4.0,3.0,7.0
1.0,1.0,3.0,-0.7297611223621632,3.0,0.0,5.0,7.0
2.0,27.0,6.0,2.35076636378168,4.0,2.0,1.0,5.0
1.0,24.0,3.0,-0.40930356507874327,4.0,3.0,0.0,7.0
0.0,18.0,4.0,-0.9985319768579347,1.0,2.0,1.0,7.0
2.0,21.0,5.0,2.164694233746146,1.0,3.0,0.0,7.0
1.0,1.0,3.0,1.4720924163916576,4.0,0.0,5.0,7.0
1.0,6.0,3.0,1.6478272058696621,4.0,0.0,5.0,7.0
1.0,9.0,6.0,-0.4713276084239213,4.0,3.0,0.0,5.0
1.0,3.0,6.0,0.22127420893056693,1.0,2.0,1.0,7.0
0.0,15.0,6.0,-1.050218679645583,3.0,1.0,4.0,7.0
0.0,15.0,3.0,-1.0088693174154644,3.0,0.0,5.0,7.0
1.0,3.0,3.0,1.6995139086573106,4.0,2.0,1.0,7.0
2.0,9.0,4.0,1.0069120913028222,4.0,2.0,1.0,7.0
0.0,15.0,6.0,-0.9778572957428754,4.0,0.0,2.0,7.0
1.0,24.0,5.0,1.616815184197073,1.0,3.0,0.0,7.0
2.0,12.0,3.0,0.024864738337503092,1.0,0.0,5.0,7.0
0.0,1.0,4.0,-1.1639294257784096,4.0,4.0,3.0,5.0
0.0,18.0,5.0,-0.9985319768579347,3.0,0.0,2.0,7.0
0.0,24.0,3.0,-1.0192066579729941,10.0,0.0,5.0,7.0
1.0,15.0,4.0,-0.7090864412471038,3.0,2.0,1.0,7.0
2.0,12.0,5.0,2.009634125383201,1.0,3.0,0.0,7.0
1.0,24.0,6.0,0.38667165785104174,6.0,2.0,1.0,7.0
0.0,12.0,4.0,-0.988194636300405,4.0,0.0,2.0,7.0
1.0,27.0,6.0,-0.7504358034772225,3.0,2.0,1.0,7.0
2.0,15.0,6.0,-0.10952068891038269,4.0,2.0,1.0,7.0
1.0,21.0,3.0,-0.6160503762293368,3.0,2.0,1.0,7.0
2.0,21.0,5.0,0.2316115494880966,1.0,3.0,0.0,7.0
1.0,1.0,3.0,0.5417317662139869,10.0,0.0,5.0,7.0
1.0,3.0,6.0,0.1902621872579779,4.0,2.0,1.0,5.0
1.0,15.0,6.0,-0.10952068891038269,4.0,2.0,1.0,5.0
1.0,21.0,3.0,-0.06817132668026399,6.0,2.0,1.0,7.0
2.0,18.0,5.0,2.009634125383201,1.0,3.0,0.0,7.0
0.0,15.0,5.0,-1.1639294257784096,8.0,4.0,3.0,6.0
1.0,27.0,5.0,0.6657798529043429,3.0,2.0,1.0,7.0
2.0,12.0,6.0,0.36599697673598236,4.0,2.0,1.0,7.0
0.0,27.0,3.0,-1.0295439985305237,3.0,3.0,0.0,7.0
2.0,27.0,3.0,1.5031044380642467,4.0,2.0,1.0,5.0
0.0,24.0,6.0,-0.9675199551853457,4.0,0.0,2.0,7.0
0.0,1.0,5.0,-0.9778572957428754,4.0,0.0,2.0,5.0
0.0,15.0,4.0,-1.0398813390880535,0.0,3.0,0.0,7.0
0.0,1.0,3.0,-1.1639294257784096,1.0,4.0,3.0,7.0
1.0,18.0,5.0,1.1309601779931784,4.0,3.0,0.0,5.0
0.0,3.0,4.0,-1.0192066579729941,8.0,0.0,2.0,7.0
0.0,9.0,5.0,-1.0192066579729941,8.0,0.0,2.0,6.0
1.0,21.0,5.0,-0.2955928189459168,4.0,3.0,0.0,5.0
0.0,27.0,4.0,-1.0088693174154644,3.0,0.0,2.0,7.0
1.0,6.0,3.0,-0.450652927308862,4.0,0.0,5.0,7.0
0.0,12.0,3.0,-1.050218679645583,3.0,1.0,4.0,7.0
0.0,6.0,3.0,-1.0605560202031128,8.0,3.0,0.0,7.0
1.0,6.0,3.0,-0.41964090563627293,6.0,2.0,1.0,7.0
1.0,12.0,5.0,-0.8021225062648709,3.0,3.0,0.0,7.0
0.0,27.0,5.0,-0.9985319768579347,1.0,0.0,2.0,7.0
1.0,6.0,6.0,0.38667165785104174,6.0,2.0,1.0,7.0
0.0,9.0,6.0,-0.988194636300405,4.0,0.0,2.0,5.0
2.0,15.0,6.0,0.36599697673598236,4.0,2.0,1.0,5.0
0.0,1.0,5.0,-0.988194636300405,4.0,0.0,2.0,5.0
1.0,21.0,3.0,1.1826468807808268,4.0,2.0,1.0,5.0
1.0,21.0,5.0,-0.2335687756007388,4.0,2.0,1.0,7.0
1.0,1.0,6.0,-0.450652927308862,6.0,2.0,1.0,7.0
1.0,15.0,5.0,0.8725266640549365,4.0,3.0,0.0,7.0
1.0,9.0,5.0,-0.32660484061850587,2.0,3.0,0.0,7.0
1.0,27.0,5.0,-0.20255675392814976,1.0,2.0,1.0,7.0
1.0,6.0,4.0,0.6451051717892836,1.0,3.0,0.0,7.0
0.0,27.0,6.0,-1.0088693174154644,3.0,0.0,2.0,7.0
0.0,1.0,4.0,-0.9985319768579347,3.0,0.0,2.0,7.0
1.0,21.0,3.0,0.08688878168268115,6.0,2.0,1.0,7.0
1.0,27.0,6.0,-0.6884117601320445,1.0,2.0,1.0,7.0
0.0,9.0,3.0,-1.1742667663359392,3.0,4.0,3.0,7.0
2.0,9.0,5.0,0.5107197445413978,4.0,2.0,1.0,7.0
0.0,18.0,3.0,-1.0295439985305237,1.0,3.0,0.0,7.0
0.0,21.0,6.0,-0.9985319768579347,0.0,0.0,2.0,7.0
0.0,27.0,5.0,-0.9985319768579347,0.0,0.0,2.0,7.0
1.0,24.0,5.0,-0.6884117601320445,3.0,3.0,0.0,7.0
2.0,9.0,5.0,0.0,1.0,2.0,1.0,7.0
1.0,21.0,3.0,-0.8021225062648709,3.0,2.0,1.0,7.0
1.0,21.0,3.0,0.5417317662139869,6.0,2.0,1.0,7.0
1.0,24.0,5.0,0.2316115494880966,1.0,2.0,1.0,7.0
1.0,9.0,6.0,1.7615379520024885,4.0,2.0,1.0,5.0
1.0,12.0,3.0,0.20059952781550758,4.0,0.0,5.0,7.0
1.0,21.0,5.0,-0.16120739169803106,4.0,3.0,0.0,7.0
1.0,6.0,6.0,-0.1922194133706201,3.0,2.0,1.0,7.0
2.0,12.0,3.0,0.11790080335527017,1.0,4.0,3.0,7.0
1.0,24.0,6.0,-0.5540263328841587,6.0,2.0,1.0,5.0
1.0,15.0,3.0,-0.6987491006895742,4.0,0.0,5.0,7.0
1.0,21.0,5.0,-0.41964090563627293,6.0,2.0,1.0,7.0
1.0,3.0,3.0,0.12823814391279983,1.0,0.0,5.0,7.0
1.0,9.0,6.0,-0.4403155867513323,6.0,2.0,1.0,7.0
1.0,6.0,5.0,1.4720924163916576,4.0,3.0,0.0,7.0
0.0,24.0,3.0,-1.0088693174154644,3.0,0.0,5.0,7.0
1.0,21.0,5.0,0.07655144112515147,6.0,2.0,1.0,7.0
2.0,21.0,3.0,1.9165980603654336,1.0,2.0,1.0,7.0
2.0,21.0,3.0,0.0,4.0,2.0,1.0,7.0
1.0,1.0,4.0,0.30397293339080433,4.0,3.0,0.0,5.0
1.0,15.0,4.0,-0.8021225062648709,3.0,3.0,0.0,7.0
0.0,18.0,6.0,-1.0398813390880535,8.0,3.0,0.0,6.0
1.0,27.0,5.0,0.36599697673598236,6.0,2.0,1.0,7.0
1.0,24.0,4.0,-0.7504358034772225,3.0,3.0,0.0,7.0
1.0,9.0,3.0,-0.481664948981451,3.0,2.0,1.0,7.0
0.0,18.0,3.0,-0.9468452740702864,3.0,2.0,1.0,7.0
2.0,21.0,5.0,1.172309540223297,1.0,2.0,1.0,7.0
0.0,15.0,4.0,-1.0088693174154644,1.0,0.0,2.0,7.0
0.0,15.0,3.0,-1.0605560202031128,8.0,1.0,4.0,7.0
0.0,1.0,3.0,-0.9985319768579347,0.0,0.0,5.0,7.0
0.0,24.0,5.0,-1.0398813390880535,1.0,3.0,0.0,7.0
0.0,3.0,5.0,-0.9675199551853457,4.0,0.0,2.0,5.0
2.0,6.0,3.0,2.454139769356977,1.0,4.0,3.0,7.0
1.0,12.0,5.0,0.30397293339080433,4.0,3.0,0.0,7.0
0.0,1.0,4.0,-1.0295439985305237,3.0,3.0,0.0,7.0
0.0,3.0,6.0,-1.0295439985305237,8.0,3.0,0.0,6.0
1.0,15.0,5.0,-0.37829154340615423,6.0,2.0,1.0,7.0
2.0,27.0,5.0,1.9476100820380227,1.0,2.0,1.0,7.0
2.0,9.0,5.0,2.3197543421090914,4.0,2.0,1.0,7.0
1.0,6.0,5.0,-0.6677370790169851,3.0,3.0,0.0,7.0
1.0,3.0,6.0,0.6451051717892836,1.0,2.0,1.0,7.0
1.0,6.0,3.0,0.11790080335527017,6.0,2.0,1.0,7.0
1.0,21.0,5.0,0.20059952781550758,4.0,3.0,0.0,7.0
1.0,9.0,5.0,0.5210570850989275,1.0,3.0,0.0,7.0
2.0,3.0,3.0,2.412790407126858,1.0,2.0,1.0,7.0
0.0,12.0,5.0,-0.9985319768579347,0.0,0.0,2.0,7.0
2.0,9.0,5.0,1.9165980603654336,1.0,2.0,1.0,7.0
1.0,1.0,4.0,2.009634125383201,10.0,3.0,0.0,7.0
1.0,3.0,6.0,2.1233448715160272,4.0,2.0,1.0,7.0
1.0,12.0,3.0,1.2860202863561234,4.0,0.0,5.0,5.0
1.0,1.0,3.0,2.0819955092859086,1.0,2.0,1.0,7.0
1.0,1.0,5.0,1.8959233792503742,4.0,3.0,0.0,5.0
1.0,9.0,6.0,-0.7504358034772225,3.0,2.0,1.0,7.0
0.0,1.0,3.0,-1.050218679645583,3.0,1.0,4.0,7.0
0.0,24.0,6.0,-1.1742667663359392,4.0,4.0,3.0,7.0
1.0,24.0,4.0,-0.7814478251498116,3.0,3.0,0.0,7.0
1.0,12.0,6.0,-0.7504358034772225,3.0,3.0,0.0,7.0
1.0,9.0,6.0,2.0716581687283786,10.0,3.0,0.0,7.0
1.0,6.0,4.0,-0.7297611223621632,3.0,2.0,1.0,7.0
1.0,24.0,3.0,0.8001652801522288,1.0,3.0,0.0,7.0
1.0,24.0,6.0,-0.10952068891038269,6.0,2.0,1.0,7.0
1.0,6.0,3.0,-0.3576168622910949,1.0,0.0,5.0,7.0
0.0,27.0,3.0,-0.9675199551853457,3.0,2.0,1.0,7.0
2.0,27.0,5.0,-0.4403155867513323,4.0,2.0,1.0,5.0
2.0,27.0,3.0,1.5651284814094246,1.0,2.0,1.0,7.0
2.0,9.0,6.0,1.9889594442681413,4.0,2.0,1.0,7.0
1.0,27.0,3.0,-0.17154473225556074,3.0,2.0,1.0,7.0
1.0,9.0,5.0,1.5754658219669544,4.0,2.0,1.0,5.0
1.0,6.0,6.0,2.226718277091324,4.0,3.0,0.0,5.0
1.0,21.0,5.0,0.30397293339080433,4.0,3.0,0.0,5.0
1.0,6.0,6.0,0.6451051717892836,10.0,3.0,0.0,7.0
1.0,18.0,5.0,0.3763343172935121,3.0,2.0,1.0,7.0
1.0,12.0,6.0,-0.543688992326629,6.0,2.0,1.0,7.0
1.0,12.0,5.0,0.25228623060315597,4.0,3.0,0.0,5.0
0.0,18.0,5.0,-1.050218679645583,8.0,3.0,0.0,6.0
0.0,15.0,3.0,-0.988194636300405,8.0,0.0,5.0,6.0
0.0,6.0,5.0,-0.988194636300405,3.0,0.0,2.0,7.0
1.0,6.0,6.0,-0.4713276084239213,4.0,3.0,0.0,7.0
0.0,6.0,3.0,-1.0192066579729941,8.0,3.0,0.0,7.0
1.0,18.0,5.0,-0.450652927308862,8.0,3.0,0.0,7.0
1.0,18.0,5.0,0.13857548447032952,6.0,2.0,1.0,7.0
0.0,1.0,6.0,-0.9985319768579347,3.0,0.0,2.0,7.0
0.0,9.0,5.0,-1.050218679645583,3.0,1.0,4.0,7.0
0.0,27.0,4.0,-1.0398813390880535,8.0,3.0,0.0,7.0
1.0,1.0,3.0,1.265345605241064,1.0,0.0,5.0,0.0
2.0,3.0,6.0,0.32464761450586366,4.0,2.0,1.0,5.0
1.0,15.0,6.0,0.5520691067715165,6.0,2.0,1.0,5.0
0.0,24.0,3.0,-0.988194636300405,3.0,0.0,5.0,7.0
0.0,27.0,6.0,-0.9778572957428754,3.0,0.0,2.0,7.0
2.0,3.0,6.0,0.5313944256564572,4.0,2.0,1.0,7.0
1.0,15.0,6.0,-0.40930356507874327,6.0,2.0,1.0,7.0
0.0,21.0,3.0,-1.0605560202031128,8.0,3.0,0.0,6.0
0.0,27.0,6.0,-1.0605560202031128,3.0,1.0,4.0,7.0
2.0,15.0,6.0,0.36599697673598236,4.0,2.0,1.0,7.0
0.0,9.0,5.0,-1.1639294257784096,8.0,4.0,3.0,7.0
2.0,24.0,3.0,0.6244304906742243,1.0,3.0,0.0,7.0
1.0,12.0,6.0,-0.6057130356718071,4.0,2.0,1.0,5.0
0.0,24.0,3.0,-1.0295439985305237,8.0,1.0,4.0,7.0
2.0,9.0,6.0,1.430743054161539,1.0,3.0,0.0,7.0
2.0,1.0,6.0,-0.3989662245212136,6.0,2.0,1.0,7.0
2.0,6.0,5.0,1.5134417786217764,1.0,3.0,0.0,7.0
0.0,21.0,6.0,-1.0605560202031128,3.0,1.0,4.0,7.0
0.0,12.0,5.0,-1.0398813390880535,3.0,3.0,0.0,7.0
0.0,15.0,6.0,-1.0088693174154644,3.0,0.0,2.0,7.0
1.0,9.0,6.0,1.327369648586242,4.0,2.0,1.0,5.0
0.0,6.0,5.0,-1.0708933607606426,8.0,1.0,4.0,6.0
0.0,12.0,4.0,-1.0192066579729941,3.0,3.0,0.0,7.0
1.0,9.0,3.0,-0.574701013999218,8.0,2.0,1.0,7.0
2.0,15.0,5.0,1.5134417786217764,1.0,3.0,0.0,7.0
1.0,24.0,3.0,-0.13019537002544204,4.0,3.0,0.0,7.0
1.0,18.0,5.0,0.024864738337503092,3.0,2.0,1.0,7.0
1.0,9.0,6.0,-0.04749664556520463,3.0,2.0,1.0,7.0
0.0,18.0,6.0,-0.9675199551853457,1.0,2.0,1.0,7.0
1.0,18.0,5.0,-0.7194237818046335,3.0,2.0,1.0,7.0
0.0,21.0,6.0,-1.050218679645583,3.0,1.0,4.0,7.0
1.0,9.0,6.0,-0.6057130356718071,4.0,2.0,1.0,5.0
1.0,24.0,5.0,-0.8434718684949897,1.0,3.0,0.0,7.0
2.0,27.0,3.0,0.0,4.0,2.0,1.0,5.0
0.0,1.0,5.0,-1.0708933607606426,8.0,1.0,4.0,6.0
1.0,24.0,5.0,0.07655144112515147,6.0,2.0,1.0,7.0
1.0,21.0,3.0,0.7071292151344617,4.0,2.0,1.0,5.0
1.0,9.0,5.0,0.4383583606386901,4.0,2.0,1.0,5.0
1.0,21.0,3.0,-0.5643636734416884,6.0,2.0,1.0,7.0
1.0,6.0,4.0,0.6451051717892836,1.0,2.0,1.0,7.0
1.0,9.0,5.0,-0.6367250573443961,4.0,3.0,0.0,5.0
0.0,9.0,6.0,-0.9985319768579347,0.0,0.0,2.0,7.0
1.0,6.0,3.0,-0.2335687756007388,6.0,2.0,1.0,5.0
1.0,15.0,5.0,0.2316115494880966,1.0,2.0,1.0,7.0
0.0,6.0,5.0,-0.988194636300405,4.0,0.0,2.0,5.0
1.0,12.0,6.0,0.5520691067715165,6.0,2.0,1.0,7.0
1.0,9.0,6.0,-0.450652927308862,4.0,3.0,0.0,7.0
2.0,21.0,5.0,-0.057833986122734306,6.0,2.0,1.0,7.0
1.0,18.0,5.0,0.20059952781550758,4.0,3.0,0.0,5.0
0.0,21.0,6.0,-1.0398813390880535,8.0,3.0,0.0,7.0
0.0,9.0,6.0,-1.0398813390880535,3.0,3.0,0.0,7.0
1.0,15.0,5.0,1.0689361346480002,4.0,3.0,0.0,5.0
0.0,3.0,3.0,-0.9985319768579347,3.0,3.0,0.0,7.0
1.0,9.0,3.0,1.3790563513738905,4.0,2.0,1.0,7.0
0.0,18.0,3.0,-0.9985319768579347,1.0,2.0,1.0,7.0
2.0,12.0,3.0,2.36110370433921,1.0,4.0,3.0,7.0
1.0,9.0,3.0,0.2729609117182153,1.0,0.0,5.0,7.0
2.0,21.0,3.0,0.0,4.0,2.0,1.0,5.0
1.0,3.0,3.0,0.2936355928332747,6.0,2.0,1.0,7.0
1.0,3.0,3.0,-0.17154473225556074,3.0,2.0,1.0,7.0
2.0,27.0,6.0,2.464477109914507,4.0,2.0,1.0,7.0
1.0,12.0,6.0,0.15925016558538888,4.0,3.0,0.0,5.0
1.0,9.0,6.0,0.3970089984085714,6.0,2.0,1.0,7.0
1.0,21.0,5.0,-0.7711104845922819,3.0,3.0,0.0,7.0
1.0,27.0,3.0,-0.3472795217335652,6.0,2.0,1.0,7.0
1.0,27.0,5.0,0.5313944256564572,6.0,2.0,1.0,7.0
1.0,21.0,5.0,-0.6367250573443961,0.0,2.0,1.0,7.0
0.0,1.0,6.0,-1.1639294257784096,3.0,4.0,3.0,7.0
1.0,3.0,3.0,0.28329825227574496,1.0,0.0,5.0,7.0
0.0,21.0,5.0,-1.0398813390880535,8.0,3.0,0.0,6.0
1.0,6.0,6.0,-0.24390611615826846,6.0,2.0,1.0,7.0
0.0,24.0,4.0,-0.988194636300405,4.0,0.0,2.0,5.0
2.0,3.0,6.0,-0.4713276084239213,4.0,2.0,1.0,7.0
0.0,12.0,6.0,-1.184604106893469,1.0,4.0,3.0,7.0
1.0,18.0,5.0,0.8828640046124662,4.0,3.0,0.0,7.0
1.0,12.0,6.0,2.206043595976265,4.0,3.0,0.0,5.0
1.0,15.0,5.0,-0.40930356507874327,3.0,2.0,1.0,7.0
1.0,27.0,6.0,-0.026821964450145282,6.0,2.0,1.0,7.0
1.0,3.0,3.0,1.7305259303298994,1.0,0.0,5.0,7.0
1.0,9.0,5.0,1.3997310324889498,4.0,3.0,0.0,7.0
1.0,12.0,5.0,0.09722612224021082,10.0,3.0,0.0,7.0
1.0,9.0,3.0,-0.6987491006895742,1.0,2.0,1.0,7.0
1.0,6.0,6.0,0.0662141005676218,4.0,3.0,0.0,5.0
1.0,9.0,5.0,-0.2335687756007388,6.0,2.0,1.0,7.0
1.0,9.0,6.0,-0.5333516517690994,4.0,3.0,0.0,7.0
0.0,12.0,4.0,-1.0398813390880535,3.0,3.0,0.0,7.0
2.0,9.0,3.0,0.20059952781550758,4.0,2.0,1.0,7.0
0.0,12.0,4.0,-1.0192066579729941,8.0,0.0,2.0,7.0
0.0,12.0,6.0,-1.0295439985305237,8.0,3.0,0.0,7.0
1.0,3.0,6.0,-0.6367250573443961,3.0,2.0,1.0,7.0
1.0,6.0,6.0,1.3997310324889498,4.0,3.0,0.0,7.0
1.0,12.0,5.0,1.7925499736750776,4.0,3.0,0.0,7.0
0.0,21.0,5.0,-1.0708933607606426,1.0,1.0,4.0,7.0
1.0,1.0,5.0,1.4720924163916576,4.0,3.0,0.0,7.0
1.0,6.0,3.0,-0.3576168622910949,10.0,4.0,3.0,7.0
1.0,21.0,5.0,-0.3989662245212136,6.0,2.0,1.0,7.0
1.0,9.0,6.0,0.30397293339080433,4.0,3.0,0.0,5.0
0.0,6.0,3.0,-0.9675199551853457,3.0,2.0,1.0,7.0
1.0,9.0,6.0,1.7512006114449588,4.0,3.0,0.0,7.0
1.0,24.0,6.0,1.327369648586242,4.0,2.0,1.0,5.0
2.0,24.0,6.0,1.9889594442681413,4.0,2.0,1.0,7.0
1.0,9.0,5.0,-0.6057130356718071,4.0,2.0,1.0,5.0
1.0,18.0,5.0,-0.2335687756007388,4.0,2.0,1.0,5.0
0.0,6.0,5.0,-0.9985319768579347,8.0,0.0,2.0,7.0
1.0,27.0,6.0,0.5107197445413978,6.0,2.0,1.0,5.0
1.0,15.0,3.0,0.1902621872579779,1.0,0.0,5.0,7.0
0.0,12.0,5.0,-0.9985319768579347,3.0,0.0,2.0,7.0
0.0,15.0,6.0,-1.1639294257784096,8.0,4.0,3.0,6.0
2.0,21.0,3.0,0.40734633896610106,6.0,2.0,1.0,5.0
0.0,6.0,4.0,-1.0088693174154644,3.0,3.0,0.0,7.0
1.0,21.0,3.0,-0.28525547838838716,3.0,2.0,1.0,7.0
2.0,24.0,5.0,1.2860202863561234,1.0,2.0,1.0,7.0
0.0,15.0,3.0,-1.184604106893469,1.0,4.0,3.0,7.0
1.0,6.0,6.0,1.813224654790137,4.0,2.0,1.0,7.0
1.0,9.0,6.0,1.8545740170202556,10.0,3.0,0.0,7.0
1.0,1.0,4.0,1.8338993359051963,1.0,3.0,0.0,7.0
1.0,6.0,5.0,-0.5333516517690994,4.0,3.0,0.0,7.0
0.0,9.0,6.0,-0.9778572957428754,1.0,2.0,1.0,7.0
0.0,9.0,6.0,-0.9985319768579347,3.0,0.0,2.0,7.0
1.0,21.0,3.0,0.024864738337503092,4.0,0.0,5.0,5.0
0.0,1.0,4.0,-1.050218679645583,8.0,3.0,0.0,6.0
2.0,21.0,3.0,0.8415146423823474,4.0,2.0,1.0,7.0
0.0,27.0,5.0,-0.9778572957428754,3.0,0.0,2.0,7.0
1.0,1.0,5.0,-0.16120739169803106,4.0,3.0,0.0,7.0
1.0,1.0,5.0,-0.6677370790169851,3.0,3.0,0.0,7.0
1.0,9.0,5.0,0.8725266640549365,4.0,3.0,0.0,5.0
1.0,27.0,3.0,0.6657798529043429,3.0,2.0,1.0,7.0
0.0,27.0,3.0,-0.9985319768579347,1.0,2.0,1.0,7.0
1.0,6.0,3.0,-0.1508700511405014,6.0,2.0,1.0,7.0
2.0,24.0,5.0,0.6244304906742243,1.0,3.0,0.0,7.0
0.0,18.0,6.0,-1.1742667663359392,4.0,4.0,3.0,7.0
1.0,24.0,6.0,-0.6884117601320445,3.0,2.0,1.0,7.0
1.0,6.0,3.0,0.2729609117182153,4.0,0.0,5.0,7.0
0.0,18.0,5.0,-1.050218679645583,8.0,3.0,0.0,7.0
1.0,27.0,3.0,-0.2955928189459168,6.0,2.0,1.0,7.0
1.0,18.0,3.0,1.585803162524484,4.0,0.0,5.0,7.0
0.0,12.0,5.0,-1.0088693174154644,4.0,0.0,2.0,7.0
1.0,27.0,6.0,-0.41964090563627293,4.0,2.0,1.0,5.0
1.0,27.0,6.0,0.3763343172935121,6.0,2.0,1.0,7.0
1.0,18.0,5.0,1.0585987940904706,4.0,2.0,1.0,5.0
1.0,21.0,3.0,0.5313944256564572,6.0,2.0,1.0,5.0
2.0,18.0,5.0,-0.08884600779532334,1.0,3.0,0.0,7.0
1.0,6.0,6.0,0.07655144112515147,4.0,3.0,0.0,7.0
1.0,6.0,5.0,1.368719010816361,4.0,3.0,0.0,5.0
1.0,1.0,5.0,0.1075634627977405,4.0,3.0,0.0,5.0
1.0,9.0,5.0,-0.3576168622910949,6.0,2.0,1.0,7.0
1.0,18.0,5.0,0.07655144112515147,4.0,3.0,0.0,7.0
1.0,27.0,6.0,0.9242133668425848,4.0,2.0,1.0,5.0
0.0,12.0,6.0,-1.050218679645583,8.0,3.0,0.0,7.0
2.0,24.0,6.0,-0.24390611615826846,4.0,2.0,1.0,7.0
0.0,21.0,6.0,-1.0398813390880535,1.0,3.0,0.0,7.0
2.0,9.0,3.0,0.8415146423823474,4.0,2.0,1.0,7.0
2.0,27.0,3.0,0.08688878168268115,6.0,2.0,1.0,7.0
1.0,3.0,3.0,-0.6987491006895742,3.0,2.0,1.0,7.0
0.0,1.0,5.0,-1.1639294257784096,1.0,4.0,3.0,7.0
0.0,3.0,3.0,-0.9778572957428754,3.0,0.0,5.0,7.0
1.0,24.0,6.0,-0.2335687756007388,2.0,2.0,1.0,7.0
0.0,27.0,4.0,-1.0088693174154644,10.0,0.0,2.0,7.0
2.0,27.0,3.0,1.8442366764627258,1.0,2.0,1.0,7.0
1.0,27.0,3.0,-0.037159305007674955,3.0,2.0,1.0,7.0
1.0,15.0,6.0,0.5107197445413978,6.0,2.0,1.0,7.0
0.0,6.0,3.0,-1.0088693174154644,3.0,3.0,0.0,7.0
0.0,9.0,5.0,-1.0708933607606426,10.0,1.0,4.0,7.0
1.0,9.0,6.0,0.7484785773645803,4.0,2.0,1.0,5.0
1.0,6.0,5.0,0.5003824039838681,3.0,2.0,1.0,7.0
1.0,21.0,3.0,-0.2232314350432091,6.0,2.0,1.0,7.0
1.0,6.0,3.0,0.3970089984085714,4.0,0.0,5.0,7.0
1.0,15.0,3.0,-0.3576168622910949,1.0,0.0,5.0,7.0
1.0,15.0,4.0,-0.8331345279374599,3.0,3.0,0.0,7.0
1.0,21.0,5.0,-0.04749664556520463,6.0,2.0,1.0,7.0
1.0,3.0,4.0,0.727803896249521,4.0,2.0,1.0,5.0
1.0,24.0,5.0,-0.2955928189459168,4.0,3.0,0.0,7.0
1.0,1.0,4.0,-0.895158571282638,0.0,3.0,0.0,7.0
1.0,6.0,3.0,1.3583816702588312,4.0,0.0,5.0,7.0
1.0,6.0,3.0,-0.07850866723779366,4.0,0.0,5.0,7.0
0.0,21.0,6.0,-1.050218679645583,8.0,3.0,0.0,6.0
1.0,24.0,5.0,-0.5230143112115697,4.0,3.0,0.0,5.0
1.0,21.0,3.0,-0.07850866723779366,3.0,2.0,1.0,7.0
1.0,12.0,5.0,1.7822126331175479,1.0,3.0,0.0,7.0
0.0,9.0,3.0,-0.9985319768579347,1.0,0.0,5.0,7.0
1.0,6.0,3.0,0.03520207889503277,10.0,4.0,3.0,7.0
0.0,24.0,6.0,-0.9985319768579347,0.0,0.0,2.0,7.0
1.0,21.0,5.0,0.30397293339080433,4.0,3.0,0.0,7.0
1.0,12.0,6.0,0.2316115494880966,6.0,2.0,1.0,7.0
1.0,27.0,5.0,-0.04749664556520463,3.0,2.0,1.0,7.0
0.0,18.0,6.0,-1.0192066579729941,10.0,0.0,2.0,7.0
1.0,6.0,3.0,-0.40930356507874327,6.0,2.0,1.0,7.0
1.0,9.0,6.0,0.13857548447032952,6.0,2.0,1.0,7.0
1.0,21.0,3.0,1.8959233792503742,4.0,2.0,1.0,7.0
1.0,21.0,5.0,0.4797077228688088,4.0,2.0,1.0,5.0
1.0,3.0,6.0,1.5341164597368357,4.0,2.0,1.0,5.0
1.0,24.0,5.0,-0.6677370790169851,8.0,3.0,0.0,7.0
0.0,27.0,6.0,-1.1535920852208799,3.0,4.0,3.0,7.0
1.0,18.0,3.0,-0.08884600779532334,4.0,0.0,5.0,5.0
1.0,21.0,3.0,-0.006147283335085932,6.0,2.0,1.0,7.0
0.0,6.0,3.0,-0.9675199551853457,1.0,2.0,1.0,7.0
0.0,12.0,6.0,-1.0605560202031128,3.0,1.0,4.0,7.0
1.0,12.0,6.0,0.1075634627977405,4.0,3.0,0.0,7.0
